detection_id,recording_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,taxon_id,name_zh,scientific_name,birdnet_label,confidence,review_status,reviewer,review_notes
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00036000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,36.0,39.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.053179,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00042000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.060065,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pica_serica_00045000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,45.0,48.0,pica_serica,喜鹊,Pica serica,Pica serica_Oriental Magpie,0.057555,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_095b2e911d240986586c_pycnonotus_sinensis_00048000,challenge_095b2e911d240986586c,2026C 0507-0513,2026-05-08T17:30:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_173005.wav,2026C 0507-0513/AAA001_20260508_173005.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.051556,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_095b2e911d240986586c_turdus_mandarinus_00057000,challenge_095b2e911d240986586c,2026C 0507-0513,2026-05-08T17:30:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_173005.wav,2026C 0507-0513/AAA001_20260508_173005.wav,57.0,60.0,turdus_mandarinus,乌鸫,Turdus mandarinus,Turdus mandarinus_Chinese Blackbird,0.06318,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_pycnonotus_sinensis_00006000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.298852,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00006000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,6.0,9.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.283682,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_turdus_mandarinus_00009000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,9.0,12.0,turdus_mandarinus,乌鸫,Turdus mandarinus,Turdus mandarinus_Chinese Blackbird,0.056303,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_pycnonotus_sinensis_00015000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.088316,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00024000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,24.0,27.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.641566,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_urocissa_erythroryncha_00027000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,27.0,30.0,urocissa_erythroryncha,红嘴蓝鹊,Urocissa erythroryncha,Urocissa erythroryncha_Red-billed Blue-Magpie,0.130075,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_pycnonotus_sinensis_00030000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.07512,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00033000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,33.0,36.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.817863,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00036000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,36.0,39.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.224262,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00039000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,39.0,42.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.898331,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00048000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,48.0,51.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.890447,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00051000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,51.0,54.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.34493,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00054000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,54.0,57.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.479069,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_pycnonotus_sinensis_00054000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.083775,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_54bc600f0981b675aaeb_spilopelia_chinensis_00057000,challenge_54bc600f0981b675aaeb,2026C 0507-0513,2026-05-09T05:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_055504.wav,2026C 0507-0513/AAA001_20260509_055504.wav,57.0,60.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.49354,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_6342a5a4606e88c70358_spilopelia_chinensis_00021000,challenge_6342a5a4606e88c70358,2026C 0507-0513,2026-05-09T11:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_114004.wav,2026C 0507-0513/AAA001_20260509_114004.wav,21.0,24.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.943714,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_6342a5a4606e88c70358_spilopelia_chinensis_00024000,challenge_6342a5a4606e88c70358,2026C 0507-0513,2026-05-09T11:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_114004.wav,2026C 0507-0513/AAA001_20260509_114004.wav,24.0,27.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.953774,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_6342a5a4606e88c70358_spilopelia_chinensis_00027000,challenge_6342a5a4606e88c70358,2026C 0507-0513,2026-05-09T11:40:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_114004.wav,2026C 0507-0513/AAA001_20260509_114004.wav,27.0,30.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.969088,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_copsychus_saularis_00000000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,0.0,3.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.289839,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_copsychus_saularis_00003000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,3.0,6.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.093347,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_copsychus_saularis_00006000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,6.0,9.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.181717,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_pycnonotus_sinensis_00006000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.05691,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_pycnonotus_sinensis_00009000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.052806,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_pycnonotus_sinensis_00027000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.061167,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_e02cb38b987c0ccc3162_pycnonotus_sinensis_00039000,challenge_e02cb38b987c0ccc3162,2026C 0507-0513,2026-05-10T05:45:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_054501.wav,2026C 0507-0513/AAA001_20260510_054501.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.191154,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1e1a2389c790a781da0d_pycnonotus_sinensis_00021000,challenge_1e1a2389c790a781da0d,2026C 0507-0513,2026-05-10T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_171004.wav,2026C 0507-0513/AAA001_20260510_171004.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.331963,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1e1a2389c790a781da0d_pycnonotus_sinensis_00030000,challenge_1e1a2389c790a781da0d,2026C 0507-0513,2026-05-10T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_171004.wav,2026C 0507-0513/AAA001_20260510_171004.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.073305,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1e1a2389c790a781da0d_pycnonotus_sinensis_00045000,challenge_1e1a2389c790a781da0d,2026C 0507-0513,2026-05-10T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_171004.wav,2026C 0507-0513/AAA001_20260510_171004.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.181896,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1e1a2389c790a781da0d_pycnonotus_sinensis_00048000,challenge_1e1a2389c790a781da0d,2026C 0507-0513,2026-05-10T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260510_171004.wav,2026C 0507-0513/AAA001_20260510_171004.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.109788,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00003000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,3.0,6.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.063377,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_pycnonotus_sinensis_00009000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.123758,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00015000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,15.0,18.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.122574,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00021000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,21.0,24.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.067775,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_pycnonotus_sinensis_00027000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.05469,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00036000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,36.0,39.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.054384,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00039000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,39.0,42.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.104084,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_pycnonotus_sinensis_00039000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.102097,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_pycnonotus_sinensis_00051000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.101352,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_4686921674792a5c0463_spilopelia_chinensis_00054000,challenge_4686921674792a5c0463,2026C 0507-0513,2026-05-11T06:20:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_062002.wav,2026C 0507-0513/AAA001_20260511_062002.wav,54.0,57.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.07683,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00000000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.245017,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00003000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.134512,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00006000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.073841,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00018000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.136543,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00021000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.157549,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00024000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.153882,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00027000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.407686,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00030000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.293441,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00033000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,33.0,36.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.411028,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_34b1cc6ee05ef020106f_pycnonotus_sinensis_00042000,challenge_34b1cc6ee05ef020106f,2026C 0507-0513,2026-05-11T17:45:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_174502.wav,2026C 0507-0513/AAA001_20260511_174502.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.243219,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_pycnonotus_sinensis_00000000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.327289,pending,,BirdNET候选；人工回听前不作为物种事实。
