recording_id,dataset_kind,period,category_id,species_name_zh,relative_path,captured_at,byte_length,duration_seconds,sample_rate,channels,bit_depth,sha256
challenge_9725f194f9d1af7723f4,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_031005.wav,2026-06-13T03:10:05,5760044,60.0,48000,1,16,cd217df05b847223ef7d26d8fffb435dbd3a6e8b2b393c52af031bbca7aafa4f
challenge_24da77a4a31751202bba,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_031504.wav,2026-06-13T03:15:04,5760044,60.0,48000,1,16,fe48882c456b58637ee12b06d6789dc86986a975d351fa4225daa5e9a4d6b6fe
challenge_6b60689afcccdb9e17bd,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_032003.wav,2026-06-13T03:20:03,5760044,60.0,48000,1,16,79175377aa25f27221a813ae13562681c5b8e9f430473f9c3489cb6e9b96d85a
challenge_0d7595e27f8d1c961d92,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_032503.wav,2026-06-13T03:25:03,5760044,60.0,48000,1,16,1ead348a085421a24a3abe03aad4ae00a0f8d34911381275cf6c71187fce0057
challenge_48270c77a66479d5bdc3,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_033002.wav,2026-06-13T03:30:02,5760044,60.0,48000,1,16,cf3ea2bb6e51293cd2857c77be6cf82d1dedd67c2adb096a2bab2c28f0ffc95d
challenge_52722d70529fbd223458,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_033506.wav,2026-06-13T03:35:06,5760044,60.0,48000,1,16,420509ccd62e181e56d2d02b30b52edf05d9e3f78d74ae428d783866c65fa77d
challenge_8d161d1bc0ae69f138cb,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_034005.wav,2026-06-13T03:40:05,5760044,60.0,48000,1,16,a16088abe3910d757c899e372d9c035fe9e72c7c4f8297237d39ab7e75b52821
challenge_354492799de707752610,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_034504.wav,2026-06-13T03:45:04,5760044,60.0,48000,1,16,2fb9acd2fb7b23d7e31893089a75aa0b535d9d64c7638db91dd029f038760637
challenge_20bf700950a30294f6f6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_035003.wav,2026-06-13T03:50:03,5760044,60.0,48000,1,16,894793145dd3b1b71f374a6e66157e19083de30a77155cf944fb5d2d15efa8f1
challenge_bb8595870a72233ea2b0,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_035502.wav,2026-06-13T03:55:02,5760044,60.0,48000,1,16,ff7b808a2eb2dfb9efb136b239980675196af68b507bc621d534bbc4695a2734
challenge_c478cda4f6918b1525cf,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_040002.wav,2026-06-13T04:00:02,5760044,60.0,48000,1,16,725796a22645ae0d0c2d6b239352d6390f0ba7aa5fb523c4d295262dc572ab04
challenge_b20366e9f416752c1b2d,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_040506.wav,2026-06-13T04:05:06,5760044,60.0,48000,1,16,15ad012d29a3fab2f53fc57ec8f9ef49c88119f960a75cc2cffe6a2c95ac317e
challenge_483454e0a09d6ef351da,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_041005.wav,2026-06-13T04:10:05,5760044,60.0,48000,1,16,bff3512197bf6b415d88dd8c4b3693505adfe77fcb04ad5c1ccd3d0d1ad23a8b
challenge_a16bb787a125841eb233,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_041504.wav,2026-06-13T04:15:04,5760044,60.0,48000,1,16,b464c92e790c11059430c0ae42c7db4bfb4dd140ce44516b1285fe3ee3777f41
challenge_7a9cdc44dabcd9c9be08,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_042003.wav,2026-06-13T04:20:03,5760044,60.0,48000,1,16,5957380002fb152ebaf8e593a9776791e22a8c8df4e979c2678e1f206d0bb07e
challenge_f321b39b6e450bac08b2,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_042502.wav,2026-06-13T04:25:02,5760044,60.0,48000,1,16,5ee80c080f97c3d295e6dff7b2cf812f93d30ddf7cd9a53b169798bd8553cb9d
challenge_0ab3dd22baf5c56d4654,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_042857.wav,2026-06-13T04:28:57,172800044,1800.0,48000,1,16,f3c23846063356257bf6cb5f513d5c805cdaf8f25d501c5a500a138d1dacb824
challenge_20bdf240d6139951d8bf,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_050004.wav,2026-06-13T05:00:04,5760044,60.0,48000,1,16,4b2f7c9c76a1c75adeeb9e0e53586084cdd63e5c9b969bc196e9ce860fa8b1ab
challenge_c4b5633383829bc8d581,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_050503.wav,2026-06-13T05:05:03,5760044,60.0,48000,1,16,67be94cb67f9683e1a0e35a6c8f1e98fcf5cd56f15c34ef6cf0af0372755b3b1
challenge_be0bd68acb38815472f6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_051003.wav,2026-06-13T05:10:03,5760044,60.0,48000,1,16,11b1bd7adcfa5da801103317b2971537f503ce4eb5f87b8c788ce0c6fd0a4425
challenge_3b9ce2c6145a101cbfc7,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_051502.wav,2026-06-13T05:15:02,5760044,60.0,48000,1,16,b6241d6a21fd5a313e47284bd36b464387c6d5fba1b7e26c5c038b3fcc66df57
challenge_1d43395e14b072370315,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_052006.wav,2026-06-13T05:20:06,5760044,60.0,48000,1,16,d96e811bc129b5fdc30ced093d1c5e18ce4cc86f133c2aaa61631015525cf2d0
challenge_bc4404653741477582ff,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_052505.wav,2026-06-13T05:25:05,5760044,60.0,48000,1,16,1159698e68b58d23674479f274541b0660d8e521b5fd03f0b281ead3a484ba19
challenge_a2bdc02db1321fcb1bf8,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_053004.wav,2026-06-13T05:30:04,5760044,60.0,48000,1,16,a6c4ed393ce83def4ae76006c4900cafbea620edf9958f1ba4c340f74d726cb2
challenge_f3b1fc6d082797e58b8a,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_053503.wav,2026-06-13T05:35:03,5760044,60.0,48000,1,16,c2328eab818ca884a27e3cb2979835df96f0981a50a813bfeb93b4d8602249a8
challenge_adc69856f213bbe2fa0b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_054002.wav,2026-06-13T05:40:02,5760044,60.0,48000,1,16,f1118752d866e98a8528441eca45db791dc7b4bc68c4ee68b77d67ca5533409a
challenge_afabef5d2528dd7b3d4e,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_054501.wav,2026-06-13T05:45:01,5760044,60.0,48000,1,16,7132f956c301220afc368f5e88fcf86d8092adaadd502e885a96d9368dc56680
challenge_fc1b89ab4b3be983cc28,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_055005.wav,2026-06-13T05:50:05,5760044,60.0,48000,1,16,fb12bbdd95b4d48ed0cd51fb8e9c62745bf80deacb833558cda4b589a95b165a
challenge_febb50c2cb529c622c5c,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_055504.wav,2026-06-13T05:55:04,5760044,60.0,48000,1,16,5a9ffc9950ad378da989f65e9b76e1b47c296df5ef3bad9fce5e4ea103c4e173
challenge_d0f1b6e1ac3d50371620,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_060003.wav,2026-06-13T06:00:03,5760044,60.0,48000,1,16,c6f1e20d2da9c1b64b27de5ee5ba18454b442f39a37bde7c449640b4fad4fc8d
challenge_6e58fe31567133e1e41f,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_060502.wav,2026-06-13T06:05:02,5760044,60.0,48000,1,16,ae38a41a9bf8383cfd671cca41798bc81a8e9460d3b199a9849bd04bf2e55aa7
challenge_8d6e63c7290de9cd640c,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_061001.wav,2026-06-13T06:10:01,5760044,60.0,48000,1,16,a9fe784a15d6211ea38f3f5e1b80382bd96b3e492985eac1a2df591e7c1efb7f
challenge_805e6bef631be8cdff41,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_061505.wav,2026-06-13T06:15:05,5760044,60.0,48000,1,16,865cb514a2882ca5bbc8594803934a10bba575b923a53eefcc2c28584042021a
challenge_7cad77bb916c3051f02f,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_062004.wav,2026-06-13T06:20:04,5760044,60.0,48000,1,16,acd3c7222ccb704332fd22a50c2567192543640619add66ce53bbe5c1cfe372f
challenge_f8ace481c19109fafe79,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_062503.wav,2026-06-13T06:25:03,5760044,60.0,48000,1,16,fc3c6fb17ee749219080b13bda71efc036050f3e2a1d938edddbae5959e35639
challenge_4c86ea42ad08cf3e591b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_063002.wav,2026-06-13T06:30:02,5760044,60.0,48000,1,16,c11672c28a8980a85d9ed0b77433fb2af1377bf41b022a297fd25167583ab91d
challenge_f788eca3660ed644be2b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_063501.wav,2026-06-13T06:35:01,5760044,60.0,48000,1,16,fe1195a6835a66e9f9494ac4d21df4529ecefc779ccf31119c22103f9483b3eb
challenge_0445399176ba5a65bc21,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_064005.wav,2026-06-13T06:40:05,5760044,60.0,48000,1,16,c23f409ba0e275d7447c6b14ed5e62d45d79ac6ccb4bbfd8789fcd52b3e5f06c
challenge_2586825ff3cd1f8197f1,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_064504.wav,2026-06-13T06:45:04,5760044,60.0,48000,1,16,db7922688dc97272e4f8fdb0bd5f24f7c7dfade7bb12b27424db21a2cc393ede
challenge_fa29f9fa7ccae5bc2c53,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_065004.wav,2026-06-13T06:50:04,5760044,60.0,48000,1,16,adc7af77ab051bc57ab7a4b052f977d9354c81ab01f8f4e2e9503642719ae58a
challenge_49fc2493550ed8110caa,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_065503.wav,2026-06-13T06:55:03,5760044,60.0,48000,1,16,168bd64786aea683b5375b89637c8290f946d43c3c3d5538065f569d9ae5aff5
challenge_4c6d307b06eeb509524f,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_070002.wav,2026-06-13T07:00:02,5760044,60.0,48000,1,16,4e4d820d8a86068daf798ff1f0d90ef9a55961776c7fcb97c3e425388f0130bc
challenge_9da504dde61656faef44,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_070501.wav,2026-06-13T07:05:01,5760044,60.0,48000,1,16,ba8b8ed52395bfbc0076c1a93dd3dee0a7efa664785aae12dec30449c077d29f
challenge_e6b8878e4d0e61a7691c,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_071005.wav,2026-06-13T07:10:05,5760044,60.0,48000,1,16,3333fc91c938270897dd9fbe0357a66c1a1e6f3a258796d9742a6bdcd75fb2ef
challenge_7ecfe93769e335a35d72,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_071504.wav,2026-06-13T07:15:04,5760044,60.0,48000,1,16,f9dba45b8aa767e58e99d0564da871add97f80a5a4c6d803e91e956ed581d37a
challenge_59bef3fbc3d46bd11c65,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_072003.wav,2026-06-13T07:20:03,5760044,60.0,48000,1,16,48443c3e930b61fd765743cc84321d1880e42bab6ffa201597c8f80f3abd209a
challenge_c65dede187966533bb24,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_072502.wav,2026-06-13T07:25:02,5760044,60.0,48000,1,16,813aa1193ffcc566397948f2f03ad3de0737f254a3ef78e0ed583844b95a2f78
challenge_c141ebc75ecb19971b8b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_073001.wav,2026-06-13T07:30:01,5760044,60.0,48000,1,16,8cba5a78252de0b41c0b27feb14aaee8e4d0267c68c74075b7a1653bb7fed7ed
challenge_79343070c0809fcbb2e6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_073505.wav,2026-06-13T07:35:05,5760044,60.0,48000,1,16,e3987b87ca086948001e8d902efbbc666a078a01bf7f871555fa7e99db805ed8
challenge_4ea843e2ae850ce1f894,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_074004.wav,2026-06-13T07:40:04,5760044,60.0,48000,1,16,20c61759d2a32b26881051810bc5a4e289069a4f795c9a519c2d0484ebb0848b
challenge_c67c2be99fd1b6f71ba6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_074504.wav,2026-06-13T07:45:04,5760044,60.0,48000,1,16,19410a3211c88cc24bfdc9801d35f62b0c79335c89308f7b9c6bf46f1f6ad6a4
challenge_5593ce66482d8b246602,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_075003.wav,2026-06-13T07:50:03,5760044,60.0,48000,1,16,cfada0d2a2b6859a10433a6e00b0a50df838097856c0ccf5302089dcea990a81
challenge_a44d558df4f2d73da52a,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_075502.wav,2026-06-13T07:55:02,5760044,60.0,48000,1,16,a182cd5fb9693d084e48314bbdde262d35bb309fa9b1013d4a4f5bf4b0e91c4c
challenge_7a68c6eea1c534e2d992,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_080006.wav,2026-06-13T08:00:06,5760044,60.0,48000,1,16,c63116b13ff01d022b6273d2a636543cfc4b3e11dbdc85d2c3e6c7ec9bd057dc
challenge_0c3bdd765b203faa302e,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_080505.wav,2026-06-13T08:05:05,5760044,60.0,48000,1,16,61f5834fb1c724f599f1647d0975dd53ad2b4a0d6113ee710ad512bad6762045
challenge_32863602de434ddbf6c6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_081004.wav,2026-06-13T08:10:04,5760044,60.0,48000,1,16,d3c95ca484d532e4185e3f458c4519609b95e7154c6c22db6f204eeeb42bbed5
challenge_41fef782a15558989339,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_081503.wav,2026-06-13T08:15:03,5760044,60.0,48000,1,16,81182451600beb010933cf90fceb301704b27b76a93f32e3867eb5ee071e55c6
challenge_cb284d807132b5d023c1,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_082002.wav,2026-06-13T08:20:02,5760044,60.0,48000,1,16,84660ff9616208f27bed90e7c8342c1ba96a7377377d2d89ee508144ba1b0bd6
challenge_9a7c1cb5ac8ee8c07fd3,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_082501.wav,2026-06-13T08:25:01,5760044,60.0,48000,1,16,9b5b7f889b054b5f731a80cf40b4fa95e4006a987c7a9746adabbe840bf7c433
challenge_a427d7d8e807865bd2c9,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_083005.wav,2026-06-13T08:30:05,5760044,60.0,48000,1,16,6ea273dc4ac768d01493755fd14ea59fc84072534a3d8bc0df040c25455ef8c2
challenge_98f01e8f5cfdcdb2dc09,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_083504.wav,2026-06-13T08:35:04,5760044,60.0,48000,1,16,5232832c344c21a2197084e3d626628d903e03409c83f9c03aebb474f56e6eb9
challenge_f45b0318d403bed07187,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_084003.wav,2026-06-13T08:40:03,5760044,60.0,48000,1,16,8dda481598097c5b74811f13409581cab1e426e0f8bba4c0861fe3f9b275034c
challenge_7d2c59eb45967d75f2fe,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_084502.wav,2026-06-13T08:45:02,5760044,60.0,48000,1,16,8f78c6097d151bd36cb100fcb372bd321c544a9876d2c82ca31a6881f3a28378
challenge_ce22d34ed77ab229a46c,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_085001.wav,2026-06-13T08:50:01,5760044,60.0,48000,1,16,41895866e894c78636ac9d6a403b91c886be6f178e1d10fedc710d9186e2e4d3
challenge_7a7c73f9821f965c81a2,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_085505.wav,2026-06-13T08:55:05,5760044,60.0,48000,1,16,9a81d6ac1a9cc87b8f8ac6a1da39491d34daaea3fe87e3e99a6eddb4e0fc37b2
challenge_8e186a9bb071021d711b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_090004.wav,2026-06-13T09:00:04,5760044,60.0,48000,1,16,1622233930c4294af2e859a3d1dff295930e742f1e92f0cb4ee3e418404ad720
challenge_b7f88c8d77291d54b853,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_090504.wav,2026-06-13T09:05:04,5760044,60.0,48000,1,16,fb3eeb74be92ddfa3c3172489808f1fe99ed4470ac870cf7e675007b34abd5aa
challenge_cc585f8c55a8fc57529d,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_091003.wav,2026-06-13T09:10:03,5760044,60.0,48000,1,16,946e55ac9d384332b82a21b2fdd28c20e7b1d67c76cf3fe7b025be4403d3972c
challenge_6e93b141ce20c9121932,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_091502.wav,2026-06-13T09:15:02,5760044,60.0,48000,1,16,51c2f71753ef92617ee397d17eda73aa0c94e8eab73a973617607d5c25da0ba5
challenge_c1e7985d070ca31e1a60,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_092006.wav,2026-06-13T09:20:06,5760044,60.0,48000,1,16,418c09b19989393647d9cbb7a51b56b04c76c615db1a2d72598501f349fdc22b
challenge_2365f36e203cf94489d0,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_092505.wav,2026-06-13T09:25:05,5760044,60.0,48000,1,16,249ff78881c7e7d8fd04f8e5dacc27677c0db307a548387675b6b512d7cb006a
challenge_688a8bb173f9f0089f8b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_093004.wav,2026-06-13T09:30:04,5760044,60.0,48000,1,16,1470f75b07934a8790f6e532090bb79085aa981708f685cb115702a6a0184290
challenge_ee2bc46923126792dea7,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_093503.wav,2026-06-13T09:35:03,5760044,60.0,48000,1,16,40ee53f4a8f993d35dc94ead1d433eef62485578184d572b7ca1090de06dc916
challenge_8d28c2ce4805dafbed54,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_094002.wav,2026-06-13T09:40:02,5760044,60.0,48000,1,16,897b9f09bf57e932786078b6c165935e2010893f36cd49252fead714b930f176
challenge_3f769b520acf668853c5,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_094501.wav,2026-06-13T09:45:01,5760044,60.0,48000,1,16,0d579f0e785208673b18cdf28b66a5ed6ee537dee5fd703ac2375a6dc9c2e251
challenge_5ae83048a1d40bd2c293,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_095005.wav,2026-06-13T09:50:05,5760044,60.0,48000,1,16,a08ca993027991205a5d97ef8b29052c2956c9d801bd00d7657d60c49ac07db8
challenge_481e1c19750162b94441,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_095504.wav,2026-06-13T09:55:04,5760044,60.0,48000,1,16,7768c81614f25e8e1d8a909ab2a4279a8755c8cf6fcd9319e8e8d6c04b019e96
challenge_523427d8989dcc9e3c63,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_100003.wav,2026-06-13T10:00:03,5760044,60.0,48000,1,16,4d7edba1f591034671ea2065ff40662d3a23acec2e53d7ff84b208eb4fc70b41
challenge_eb7787546955d75fb5ba,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_100502.wav,2026-06-13T10:05:02,5760044,60.0,48000,1,16,85c5b872fdbd096bf07452b3ce00c023f9539cb0d316e80f2c77b2be3e7adf71
challenge_43159cda8d8ec24fc391,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_101001.wav,2026-06-13T10:10:01,5760044,60.0,48000,1,16,7099ea36c84aa5637369c306ab53dcac5cd93bfb8cb16efc97e4ffb371b020ed
challenge_1dc203bf98f593499962,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_101505.wav,2026-06-13T10:15:05,5760044,60.0,48000,1,16,299f4cdb909bd7059f438e6cb9980d00f5d14c578ae94fe57b329a5775aa4632
challenge_30798d6606c9c7d90f44,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_102004.wav,2026-06-13T10:20:04,5760044,60.0,48000,1,16,0699ae66da3d5a0756e45d9db3b92b0c9d52394147bf06b6a49ed6345f405769
challenge_0d00426ce98ca7416be0,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_102504.wav,2026-06-13T10:25:04,5760044,60.0,48000,1,16,0608916e06e973e53e8f38628c86e62ddc9c466aa1b3cadf1550cb4205e4c29d
challenge_30a50bd05b2059240c86,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_103003.wav,2026-06-13T10:30:03,5760044,60.0,48000,1,16,f8468f0956b7c6edc0d15a5b7547983e8e585d706c387a5a1fbcba1200b1c104
challenge_c4dbde589b1d276b607d,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_103502.wav,2026-06-13T10:35:02,5760044,60.0,48000,1,16,a2cda375dc6295ff45f3457672da6ca64bb49620ed664b598d0848108bfbb4ec
challenge_46fbd604e121781e7cbf,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_104006.wav,2026-06-13T10:40:06,5760044,60.0,48000,1,16,4677d851fe253987a55391acfab7ee86dd3c91e7bfd016db2ab73a55610c7962
challenge_0ce611a16048910ab09b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_104505.wav,2026-06-13T10:45:05,5760044,60.0,48000,1,16,7225c19c2ab679fcec2cda3943b25218e0d612e405b5a3e4fbdba68402240652
challenge_0928665a600a4eff651f,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_105004.wav,2026-06-13T10:50:04,5760044,60.0,48000,1,16,0c2c534222c51c8ac296048c23021bca8c21b568b11eb5964072aebaee6660ac
challenge_5efaea52adc608a6bfbb,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_105503.wav,2026-06-13T10:55:03,5760044,60.0,48000,1,16,6f70aa67e0c68f680abc0429d9b8dfb2f50efba910bf728a3307cd1102ae19fe
challenge_52c37af19dc36b20dadf,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_110002.wav,2026-06-13T11:00:02,5760044,60.0,48000,1,16,acb856de309e3ce387f53b9cc6b481edd24c2abc2694a02127f03bcedc0078c1
challenge_6802a8b0e8cc683d4368,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_110501.wav,2026-06-13T11:05:01,5760044,60.0,48000,1,16,0446d561c5db44456a52d080a46bb017d40e3dd299fea50950020a715e724019
challenge_a88ebae4aeda55e62d8f,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_111005.wav,2026-06-13T11:10:05,5760044,60.0,48000,1,16,e3dcf0046605a8a5402473cc3625ccd158e162b2c71bd3b30961a6b15b9fa82c
challenge_f5c24ca85a2ae3453586,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_111504.wav,2026-06-13T11:15:04,5760044,60.0,48000,1,16,880d1a8c543c1fb701ec9eef40688e626b1297fd0985273eeefcb1f3351e34dc
challenge_ce6554aa14463b359c1a,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_112003.wav,2026-06-13T11:20:03,5760044,60.0,48000,1,16,4c6c2d00008fac7cbb0b353574936ea5730d508ea658618ddda9dee6f45f9768
challenge_df7b29e0c156d8241365,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_112502.wav,2026-06-13T11:25:02,5760044,60.0,48000,1,16,9df45ea607eee94959d4388fa299846987bb2a9f09ab76fab370408d7ec576e1
challenge_dd637599e28c06383ba9,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_113002.wav,2026-06-13T11:30:02,5760044,60.0,48000,1,16,dc467fa14ef727f9f8e4180ae9396092fe3c2f70d7e38375894f9e2b8bbe6c15
challenge_b9e8c76a5bc034c17609,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_113506.wav,2026-06-13T11:35:06,5760044,60.0,48000,1,16,77b23b419e15b73a7308d5812599780105f52f858b1e8627d3a01df5230008e3
challenge_0a3e2f5129306df850f8,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_114005.wav,2026-06-13T11:40:05,5760044,60.0,48000,1,16,23f83db011ef467c06b2fe514f1347444088b60e1d3897919f1f0b6cfd4a8c55
challenge_b3853614333fad06186d,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_114504.wav,2026-06-13T11:45:04,5760044,60.0,48000,1,16,7607b49dc0e9307bd698e336d76fb119c6d4ca6454208efd6939ffce92e58a57
challenge_f13d75b8f3f3a9c3c3ce,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_115003.wav,2026-06-13T11:50:03,5760044,60.0,48000,1,16,9b9725b734a4e96999543ae42363f17d6252b3087f7358b5085dcb9ccc9a763a
challenge_38677030a3eb6ff4a4ab,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_115502.wav,2026-06-13T11:55:02,5760044,60.0,48000,1,16,82fc4db6484f4a91f0e8b2e4c2f1eb3e7ac00d011c76abac885305dd9ce80bf1
challenge_6ed3ee81f5ff64b584e1,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_120001.wav,2026-06-13T12:00:01,5760044,60.0,48000,1,16,9b4708d9cad3f441bac273fa12c34d59650da05aef39102045c8fd32ac17f566
challenge_48021ff331e79390dbe9,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_120505.wav,2026-06-13T12:05:05,5760044,60.0,48000,1,16,59c52690d90936e6d7bb63c114d7c841c37f3ffed235af3e5aab632d64d406ec
challenge_bb7f28c24e018f20f13b,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_121004.wav,2026-06-13T12:10:04,5760044,60.0,48000,1,16,7c081e061e29538503d86083b5d706c1ebb473d019d3630c2a1f9f314e574a8e
challenge_6bc159e5eec982dc94d6,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_121503.wav,2026-06-13T12:15:03,5760044,60.0,48000,1,16,2479675fc26ddc43637b50ec4f138282b5e5d23f8e6bee5c0a89ec08f8b7522c
challenge_8b2679e4bd430199d6ef,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_122002.wav,2026-06-13T12:20:02,5760044,60.0,48000,1,16,b259976e3929fc9f30ec29a474fc88c48956b8bcd3f96188d4c9fd3371f4c640
challenge_81c66c7a02971118d324,wild,2026D 0614-0608,,,2026D 0614-0608/AAA001_20260613_122502.wav,2026-06-13T12:25:02,5760044,60.0,48000,1,16,26e8f96623ceb3031cdeb1a69356ff8d0596ff5a8ec81c13d6f73d2540eaee30
